datetime,datetime_nano,KQ.i@SHFE.cu.open,KQ.i@SHFE.cu.high,KQ.i@SHFE.cu.low,KQ.i@SHFE.cu.close,KQ.i@SHFE.cu.volume,KQ.i@SHFE.cu.open_oi,KQ.i@SHFE.cu.close_oi
2026-01-09 14:54:00.000000000,1767941640000000000,101536,101549,101500,101522,1180,682515,682403
2026-01-09 14:55:00.000000000,1767941700000000000,101522,101542,101492,101500,1357,682403,682367
2026-01-09 14:56:00.000000000,1767941760000000000,101500,101545,101500,101529,1105,682367,682141
2026-01-09 14:57:00.000000000,1767941820000000000,101529,101549,101517,101526,948,682141,681999
2026-01-09 14:58:00.000000000,1767941880000000000,101526,101529,101451,101451,1674,681999,681967
2026-01-09 14:59:00.000000000,1767941940000000000,101451,101475,101429,101449,1533,681967,681641
2026-01-09 21:00:00.000000000,1767963600000000000,101982,102267,101982,102179,10670,681641,682099
2026-01-09 21:01:00.000000000,1767963660000000000,102179,102404,102030,102381,5663,682099,682134
2026-01-09 21:02:00.000000000,1767963720000000000,102381,102577,102371,102559,5250,682134,682772
2026-01-09 21:03:00.000000000,1767963780000000000,102559,102607,102481,102562,4038,682772,683043
2026-01-09 21:04:00.000000000,1767963840000000000,102562,102649,102536,102611,3272,683043,683424
2026-01-09 21:05:00.000000000,1767963900000000000,102611,102689,102552,102689,4490,683424,683894
2026-01-09 21:06:00.000000000,1767963960000000000,102689,102704,102583,102597,2510,683894,684182
2026-01-09 21:07:00.000000000,1767964020000000000,102597,102677,102529,102631,2144,684182,684098
2026-01-09 21:08:00.000000000,1767964080000000000,102631,102631,102367,102385,3141,684098,683984
2026-01-09 21:09:00.000000000,1767964140000000000,102385,102441,102340,102433,2378,683984,683555
2026-01-09 21:10:00.000000000,1767964200000000000,102433,102444,102246,102246,2112,683555,683579
2026-01-09 21:11:00.000000000,1767964260000000000,102246,102358,102221,102357,2239,683579,683357
2026-01-09 21:12:00.000000000,1767964320000000000,102357,102473,102345,102345,1554,683357,683494
2026-01-09 21:13:00.000000000,1767964380000000000,102345,102345,102169,102200,3179,683494,683176
2026-01-09 21:14:00.000000000,1767964440000000000,102200,102248,102080,102177,2708,683176,683203
2026-01-09 21:15:00.000000000,1767964500000000000,102177,102179,101994,102106,2697,683203,682966
2026-01-09 21:16:00.000000000,1767964560000000000,102106,102206,102003,102187,2496,682966,683133
2026-01-09 21:17:00.000000000,1767964620000000000,102187,102280,102132,102280,1641,683133,683126
2026-01-09 21:18:00.000000000,1767964680000000000,102280,102319,102180,102189,1525,683126,683225
2026-01-09 21:19:00.000000000,1767964740000000000,102189,102225,102071,102102,1564,683225,683147
2026-01-09 21:20:00.000000000,1767964800000000000,102102,102280,102096,102264,1338,683147,683272
2026-01-09 21:21:00.000000000,1767964860000000000,102264,102285,102208,102214,1239,683272,683426
2026-01-09 21:22:00.000000000,1767964920000000000,102214,102269,102170,102184,984,683426,683367
2026-01-09 21:23:00.000000000,1767964980000000000,102184,102224,102092,102112,1188,683367,683323
2026-01-09 21:24:00.000000000,1767965040000000000,102112,102241,102112,102202,1193,683323,683362
2026-01-09 21:25:00.000000000,1767965100000000000,102202,102211,102082,102211,1462,683362,683376
2026-01-09 21:26:00.000000000,1767965160000000000,102211,102219,102036,102063,1137,683376,683512
2026-01-09 21:27:00.000000000,1767965220000000000,102063,102078,102005,102027,1401,683512,683456
2026-01-09 21:28:00.000000000,1767965280000000000,102027,102148,102021,102089,921,683456,683380
2026-01-09 21:29:00.000000000,1767965340000000000,102089,102154,102047,102147,947,683380,683494
2026-01-09 21:30:00.000000000,1767965400000000000,102147,102256,102003,102196,2967,683494,683688
2026-01-09 21:31:00.000000000,1767965460000000000,102196,102548,102196,102503,4225,683688,684158
2026-01-09 21:32:00.000000000,1767965520000000000,102503,102688,102503,102675,4587,684158,684820
2026-01-09 21:33:00.000000000,1767965580000000000,102675,102736,102649,102714,4206,684820,685064
2026-01-09 21:34:00.000000000,1767965640000000000,102714,102717,102579,102610,2701,685064,684970
2026-01-09 21:35:00.000000000,1767965700000000000,102610,102614,102119,102119,4795,684970,684451
2026-01-09 21:36:00.000000000,1767965760000000000,102119,102119,101763,101787,6667,684451,684422
2026-01-09 21:37:00.000000000,1767965820000000000,101787,102131,101787,102109,3949,684422,684074
2026-01-09 21:38:00.000000000,1767965880000000000,102109,102113,101936,102108,3216,684074,683809
2026-01-09 21:39:00.000000000,1767965940000000000,102108,102128,102055,102096,1058,683809,683889
2026-01-09 21:40:00.000000000,1767966000000000000,102096,102235,102040,102184,2472,683889,684243
2026-01-09 21:41:00.000000000,1767966060000000000,102184,102186,102005,102029,1624,684243,684477
2026-01-09 21:42:00.000000000,1767966120000000000,102029,102230,101947,102181,1968,684477,684487
2026-01-09 21:43:00.000000000,1767966180000000000,102181,102222,102137,102189,1208,684487,684559
2026-01-09 21:44:00.000000000,1767966240000000000,102189,102213,102071,102122,988,684559,684652
2026-01-09 21:45:00.000000000,1767966300000000000,102122,102241,102095,102225,1548,684652,684659
2026-01-09 21:46:00.000000000,1767966360000000000,102225,102225,102117,102187,1147,684659,684713
2026-01-09 21:47:00.000000000,1767966420000000000,102187,102238,102085,102094,1115,684713,684684
2026-01-09 21:48:00.000000000,1767966480000000000,102094,102096,102037,102083,1066,684684,684705
2026-01-09 21:49:00.000000000,1767966540000000000,102083,102221,102083,102127,804,684705,684615
2026-01-09 21:50:00.000000000,1767966600000000000,102127,102147,101945,102027,1523,684615,684773
2026-01-09 21:51:00.000000000,1767966660000000000,102027,102107,101964,101964,820,684773,684807
2026-01-09 21:52:00.000000000,1767966720000000000,101964,102039,101873,102039,1454,684807,684807
2026-01-09 21:53:00.000000000,1767966780000000000,102039,102055,101875,101901,1099,684807,684811
2026-01-09 21:54:00.000000000,1767966840000000000,101901,101946,101865,101875,1093,684811,684800
2026-01-09 21:55:00.000000000,1767966900000000000,101875,101918,101847,101900,1281,684800,684636
2026-01-09 21:56:00.000000000,1767966960000000000,101900,101968,101869,101946,843,684636,684696
2026-01-09 21:57:00.000000000,1767967020000000000,101946,101952,101819,101879,999,684696,684694
2026-01-09 21:58:00.000000000,1767967080000000000,101879,101882,101740,101840,2174,684694,684671
2026-01-09 21:59:00.000000000,1767967140000000000,101840,101875,101782,101862,1084,684671,684652
2026-01-09 22:00:00.000000000,1767967200000000000,101862,101965,101852,101958,1497,684652,684551
2026-01-09 22:01:00.000000000,1767967260000000000,101958,102067,101948,102019,1349,684551,684431
2026-01-09 22:02:00.000000000,1767967320000000000,102019,102019,101913,101991,892,684431,684406
2026-01-09 22:03:00.000000000,1767967380000000000,101991,101991,101894,101912,752,684406,684446
2026-01-09 22:04:00.000000000,1767967440000000000,101912,101992,101896,101962,560,684446,684390
2026-01-09 22:05:00.000000000,1767967500000000000,101962,101976,101838,101838,898,684390,684508
2026-01-09 22:06:00.000000000,1767967560000000000,101838,101849,101653,101702,2327,684508,684499
2026-01-09 22:07:00.000000000,1767967620000000000,101702,101848,101702,101824,1535,684499,684297
2026-01-09 22:08:00.000000000,1767967680000000000,101824,101841,101677,101677,1101,684297,684313
2026-01-09 22:09:00.000000000,1767967740000000000,101677,101745,101622,101745,1991,684313,684169
2026-01-09 22:10:00.000000000,1767967800000000000,101745,101810,101686,101798,1261,684169,684055
2026-01-09 22:11:00.000000000,1767967860000000000,101798,101890,101792,101806,1075,684055,683962
2026-01-09 22:12:00.000000000,1767967920000000000,101806,101850,101756,101791,807,683962,683973
2026-01-09 22:13:00.000000000,1767967980000000000,101791,101798,101721,101744,671,683973,683950
2026-01-09 22:14:00.000000000,1767968040000000000,101744,101767,101636,101648,1302,683950,683834
2026-01-09 22:15:00.000000000,1767968100000000000,101648,101718,101631,101655,883,683834,683783
2026-01-09 22:16:00.000000000,1767968160000000000,101655,101813,101648,101695,1142,683783,683660
2026-01-09 22:17:00.000000000,1767968220000000000,101695,101721,101652,101721,730,683660,683633
2026-01-09 22:18:00.000000000,1767968280000000000,101721,101727,101620,101680,824,683633,683604
2026-01-09 22:19:00.000000000,1767968340000000000,101680,101753,101669,101740,553,683604,683615
2026-01-09 22:20:00.000000000,1767968400000000000,101740,101851,101724,101848,902,683615,683483
2026-01-09 22:21:00.000000000,1767968460000000000,101848,101894,101848,101880,1120,683483,683485
2026-01-09 22:22:00.000000000,1767968520000000000,101880,101960,101879,101954,1043,683485,683521
2026-01-09 22:23:00.000000000,1767968580000000000,101954,101954,101878,101922,737,683521,683532
2026-01-09 22:24:00.000000000,1767968640000000000,101922,102015,101899,101961,1075,683532,683537
2026-01-09 22:25:00.000000000,1767968700000000000,101961,101987,101924,101935,592,683537,683469
2026-01-09 22:26:00.000000000,1767968760000000000,101935,102002,101935,101999,484,683469,683423
2026-01-09 22:27:00.000000000,1767968820000000000,101999,102073,101975,102065,955,683423,683279
2026-01-09 22:28:00.000000000,1767968880000000000,102065,102084,102020,102023,843,683279,683255
2026-01-09 22:29:00.000000000,1767968940000000000,102023,102111,102016,102064,744,683255,683324
2026-01-09 22:30:00.000000000,1767969000000000000,102064,102066,101895,101932,1217,683324,683292
2026-01-09 22:31:00.000000000,1767969060000000000,101932,101970,101837,101902,850,683292,683314
2026-01-09 22:32:00.000000000,1767969120000000000,101902,101905,101836,101836,606,683314,683229
2026-01-09 22:33:00.000000000,1767969180000000000,101836,101914,101795,101863,674,683229,683309
2026-01-09 22:34:00.000000000,1767969240000000000,101863,101953,101838,101946,532,683309,683375
2026-01-09 22:35:00.000000000,1767969300000000000,101946,102150,101931,102150,1089,683375,683299
2026-01-09 22:36:00.000000000,1767969360000000000,102150,102238,102130,102164,2065,683299,683141
2026-01-09 22:37:00.000000000,1767969420000000000,102164,102211,102157,102207,960,683141,683234
2026-01-09 22:38:00.000000000,1767969480000000000,102207,102307,102181,102200,1431,683234,683244
2026-01-09 22:39:00.000000000,1767969540000000000,102200,102223,102182,102199,534,683244,683313
2026-01-09 22:40:00.000000000,1767969600000000000,102199,102248,102183,102219,969,683313,683389
2026-01-09 22:41:00.000000000,1767969660000000000,102219,102243,102142,102142,665,683389,683396
2026-01-09 22:42:00.000000000,1767969720000000000,102142,102229,102100,102127,886,683396,683255
2026-01-09 22:43:00.000000000,1767969780000000000,102127,102131,102035,102060,852,683255,683201
2026-01-09 22:44:00.000000000,1767969840000000000,102060,102124,102009,102092,875,683201,683196
2026-01-09 22:45:00.000000000,1767969900000000000,102092,102107,102043,102058,535,683196,683293
2026-01-09 22:46:00.000000000,1767969960000000000,102058,102112,102033,102035,585,683293,683372
2026-01-09 22:47:00.000000000,1767970020000000000,102035,102099,102001,102098,727,683372,683451
2026-01-09 22:48:00.000000000,1767970080000000000,102098,102153,102095,102116,831,683451,683524
2026-01-09 22:49:00.000000000,1767970140000000000,102116,102118,102065,102097,397,683524,683500
2026-01-09 22:50:00.000000000,1767970200000000000,102097,102122,102055,102055,331,683500,683509
2026-01-09 22:51:00.000000000,1767970260000000000,102055,102115,102015,102115,519,683509,683484
2026-01-09 22:52:00.000000000,1767970320000000000,102115,102143,102078,102141,394,683484,683491
2026-01-09 22:53:00.000000000,1767970380000000000,102141,102215,102141,102199,855,683491,683381
2026-01-09 22:54:00.000000000,1767970440000000000,102199,102207,102150,102150,459,683381,683374
2026-01-09 22:55:00.000000000,1767970500000000000,102150,102201,102143,102186,366,683374,683290
2026-01-09 22:56:00.000000000,1767970560000000000,102186,102186,102142,102175,277,683290,683272
2026-01-09 22:57:00.000000000,1767970620000000000,102175,102190,102083,102094,388,683272,683228
2026-01-09 22:58:00.000000000,1767970680000000000,102094,102118,102069,102102,440,683228,683206
2026-01-09 22:59:00.000000000,1767970740000000000,102102,102115,102038,102106,676,683206,683188
2026-01-09 23:00:00.000000000,1767970800000000000,102106,102127,102083,102107,378,683188,683248
2026-01-09 23:01:00.000000000,1767970860000000000,102107,102130,102023,102023,684,683248,683475
2026-01-09 23:02:00.000000000,1767970920000000000,102023,102078,101992,102033,689,683475,683504
2026-01-09 23:03:00.000000000,1767970980000000000,102033,102039,101999,102029,321,683504,683550
2026-01-09 23:04:00.000000000,1767971040000000000,102029,102074,102009,102012,304,683550,683533
2026-01-09 23:05:00.000000000,1767971100000000000,102012,102012,101859,101868,1294,683533,683647
2026-01-09 23:06:00.000000000,1767971160000000000,101868,101934,101866,101878,759,683647,683735
2026-01-09 23:07:00.000000000,1767971220000000000,101878,101881,101845,101861,573,683735,683898
2026-01-09 23:08:00.000000000,1767971280000000000,101861,101951,101861,101932,563,683898,683919
2026-01-09 23:09:00.000000000,1767971340000000000,101932,101982,101931,101975,364,683919,683921
2026-01-09 23:10:00.000000000,1767971400000000000,101975,101979,101928,101940,310,683921,683973
2026-01-09 23:11:00.000000000,1767971460000000000,101940,101954,101907,101907,241,683973,684005
2026-01-09 23:12:00.000000000,1767971520000000000,101907,101976,101898,101974,300,684005,684052
2026-01-09 23:13:00.000000000,1767971580000000000,101974,102008,101957,102006,311,684052,684070
2026-01-09 23:14:00.000000000,1767971640000000000,102006,102079,102004,102057,579,684070,684104
2026-01-09 23:15:00.000000000,1767971700000000000,102057,102079,102047,102052,286,684104,684130
2026-01-09 23:16:00.000000000,1767971760000000000,102052,102057,101978,101996,245,684130,684075
2026-01-09 23:17:00.000000000,1767971820000000000,101996,102000,101929,101963,247,684075,684068
2026-01-09 23:18:00.000000000,1767971880000000000,101963,101996,101956,101968,185,684068,684094
2026-01-09 23:19:00.000000000,1767971940000000000,101968,101994,101953,101994,212,684094,684119
2026-01-09 23:20:00.000000000,1767972000000000000,101994,102017,101967,101984,201,684119,684088
2026-01-09 23:21:00.000000000,1767972060000000000,101984,102077,101984,102077,338,684088,684056
2026-01-09 23:22:00.000000000,1767972120000000000,102077,102256,102068,102253,1529,684056,683893
2026-01-09 23:23:00.000000000,1767972180000000000,102253,102276,102217,102271,915,683893,683943
2026-01-09 23:24:00.000000000,1767972240000000000,102271,102281,102224,102241,538,683943,683882
2026-01-09 23:25:00.000000000,1767972300000000000,102241,102273,102208,102266,689,683882,683829
2026-01-09 23:26:00.000000000,1767972360000000000,102266,102420,102266,102401,1487,683829,683772
2026-01-09 23:27:00.000000000,1767972420000000000,102401,102531,102401,102517,1346,683772,683876
2026-01-09 23:28:00.000000000,1767972480000000000,102517,102517,102415,102507,1280,683876,684085
2026-01-09 23:29:00.000000000,1767972540000000000,102507,102507,102459,102482,717,684085,684081
2026-01-09 23:30:00.000000000,1767972600000000000,102482,102641,102482,102628,1938,684081,684168
2026-01-09 23:31:00.000000000,1767972660000000000,102628,102630,102587,102619,839,684168,684216
2026-01-09 23:32:00.000000000,1767972720000000000,102619,102626,102508,102511,796,684216,684256
2026-01-09 23:33:00.000000000,1767972780000000000,102511,102531,102415,102416,859,684256,684106
2026-01-09 23:34:00.000000000,1767972840000000000,102416,102418,102280,102291,1112,684106,683932
2026-01-09 23:35:00.000000000,1767972900000000000,102291,102416,102290,102357,842,683932,684041
2026-01-09 23:36:00.000000000,1767972960000000000,102357,102420,102354,102420,386,684041,684033
2026-01-09 23:37:00.000000000,1767973020000000000,102420,102421,102366,102396,384,684033,684077
2026-01-09 23:38:00.000000000,1767973080000000000,102396,102458,102396,102446,731,684077,684324
