datetime,datetime_nano,KQ.m@SHFE.cu.open,KQ.m@SHFE.cu.high,KQ.m@SHFE.cu.low,KQ.m@SHFE.cu.close,KQ.m@SHFE.cu.volume,KQ.m@SHFE.cu.open_oi,KQ.m@SHFE.cu.close_oi
2026-01-08 23:25:00.000000000,1767885900000000000,99720,99790,99720,99740,269,194935,194943
2026-01-08 23:26:00.000000000,1767885960000000000,99740,99780,99680,99680,337,194943,194896
2026-01-08 23:27:00.000000000,1767886020000000000,99680,99790,99670,99770,428,194896,194809
2026-01-08 23:28:00.000000000,1767886080000000000,99770,99840,99760,99830,270,194809,194855
2026-01-08 23:29:00.000000000,1767886140000000000,99830,99870,99750,99750,277,194855,194868
2026-01-08 23:30:00.000000000,1767886200000000000,99750,99770,99680,99770,263,194868,194905
2026-01-08 23:31:00.000000000,1767886260000000000,99770,99850,99720,99850,308,194905,194904
2026-01-08 23:32:00.000000000,1767886320000000000,99850,99990,99840,99980,522,194904,194827
2026-01-08 23:33:00.000000000,1767886380000000000,99980,100000,99900,99920,615,194827,194871
2026-01-08 23:34:00.000000000,1767886440000000000,99920,99980,99910,99910,282,194871,194809
2026-01-08 23:35:00.000000000,1767886500000000000,99910,99940,99880,99900,290,194809,194789
2026-01-08 23:36:00.000000000,1767886560000000000,99900,99910,99810,99910,234,194789,194766
2026-01-08 23:37:00.000000000,1767886620000000000,99910,100030,99870,100030,491,194766,194756
2026-01-08 23:38:00.000000000,1767886680000000000,100030,100130,99990,100110,739,194756,194824
2026-01-08 23:39:00.000000000,1767886740000000000,100110,100320,100110,100240,1094,194824,194841
2026-01-08 23:40:00.000000000,1767886800000000000,100240,100510,100240,100390,1242,194841,194890
2026-01-08 23:41:00.000000000,1767886860000000000,100390,100450,100300,100350,755,194890,194806
2026-01-08 23:42:00.000000000,1767886920000000000,100350,100400,100220,100330,631,194806,194869
2026-01-08 23:43:00.000000000,1767886980000000000,100330,100400,100300,100330,363,194869,194915
2026-01-08 23:44:00.000000000,1767887040000000000,100330,100360,100300,100310,162,194915,194905
2026-01-08 23:45:00.000000000,1767887100000000000,100310,100390,100300,100300,309,194905,194971
2026-01-08 23:46:00.000000000,1767887160000000000,100300,100330,100270,100280,235,194971,194971
2026-01-08 23:47:00.000000000,1767887220000000000,100280,100370,100210,100210,269,194971,194969
2026-01-08 23:48:00.000000000,1767887280000000000,100210,100330,100150,100310,435,194969,194882
2026-01-08 23:49:00.000000000,1767887340000000000,100310,100370,100310,100320,158,194882,194900
2026-01-08 23:50:00.000000000,1767887400000000000,100320,100350,100310,100350,108,194900,194896
2026-01-08 23:51:00.000000000,1767887460000000000,100350,100360,100250,100250,214,194896,194942
2026-01-08 23:52:00.000000000,1767887520000000000,100250,100300,100190,100190,233,194942,194924
2026-01-08 23:53:00.000000000,1767887580000000000,100190,100230,100170,100180,282,194924,194863
2026-01-08 23:54:00.000000000,1767887640000000000,100180,100240,100060,100060,534,194863,194745
2026-01-08 23:55:00.000000000,1767887700000000000,100060,100230,100060,100210,340,194745,194718
2026-01-08 23:56:00.000000000,1767887760000000000,100210,100220,100130,100190,189,194718,194744
2026-01-08 23:57:00.000000000,1767887820000000000,100190,100260,100180,100240,218,194744,194732
2026-01-08 23:58:00.000000000,1767887880000000000,100240,100310,100240,100280,214,194732,194755
2026-01-08 23:59:00.000000000,1767887940000000000,100280,100340,100270,100320,157,194755,194754
2026-01-09 00:00:00.000000000,1767888000000000000,100320,100340,100270,100300,161,194754,194772
2026-01-09 00:01:00.000000000,1767888060000000000,100300,100380,100300,100380,201,194772,194769
2026-01-09 00:02:00.000000000,1767888120000000000,100380,100480,100360,100450,368,194769,194773
2026-01-09 00:03:00.000000000,1767888180000000000,100450,100590,100400,100580,521,194773,194744
2026-01-09 00:04:00.000000000,1767888240000000000,100580,100580,100470,100480,309,194744,194800
2026-01-09 00:05:00.000000000,1767888300000000000,100480,100510,100380,100420,446,194800,194801
2026-01-09 00:06:00.000000000,1767888360000000000,100420,100470,100400,100470,230,194801,194749
2026-01-09 00:07:00.000000000,1767888420000000000,100470,100550,100410,100540,275,194749,194722
2026-01-09 00:08:00.000000000,1767888480000000000,100540,100540,100400,100420,278,194722,194699
2026-01-09 00:09:00.000000000,1767888540000000000,100420,100430,100350,100360,182,194699,194661
2026-01-09 00:10:00.000000000,1767888600000000000,100360,100380,100310,100310,177,194661,194632
2026-01-09 00:11:00.000000000,1767888660000000000,100310,100360,100260,100340,240,194632,194627
2026-01-09 00:12:00.000000000,1767888720000000000,100340,100390,100320,100350,148,194627,194664
2026-01-09 00:13:00.000000000,1767888780000000000,100350,100400,100270,100280,218,194664,194707
2026-01-09 00:14:00.000000000,1767888840000000000,100280,100320,100230,100290,282,194707,194707
2026-01-09 00:15:00.000000000,1767888900000000000,100290,100310,100240,100270,193,194707,194719
2026-01-09 00:16:00.000000000,1767888960000000000,100270,100320,100230,100320,206,194719,194730
2026-01-09 00:17:00.000000000,1767889020000000000,100320,100320,100260,100280,137,194730,194723
2026-01-09 00:18:00.000000000,1767889080000000000,100280,100390,100280,100370,236,194723,194664
2026-01-09 00:19:00.000000000,1767889140000000000,100370,100430,100330,100370,208,194664,194665
2026-01-09 00:20:00.000000000,1767889200000000000,100370,100440,100360,100400,137,194665,194655
2026-01-09 00:21:00.000000000,1767889260000000000,100400,100420,100390,100390,82,194655,194629
2026-01-09 00:22:00.000000000,1767889320000000000,100390,100410,100320,100330,109,194629,194625
2026-01-09 00:23:00.000000000,1767889380000000000,100330,100340,100280,100300,96,194625,194600
2026-01-09 00:24:00.000000000,1767889440000000000,100300,100340,100280,100330,79,194600,194558
2026-01-09 00:25:00.000000000,1767889500000000000,100330,100350,100300,100340,92,194558,194525
2026-01-09 00:26:00.000000000,1767889560000000000,100340,100360,100300,100310,37,194525,194510
2026-01-09 00:27:00.000000000,1767889620000000000,100310,100350,100310,100330,28,194510,194498
2026-01-09 00:28:00.000000000,1767889680000000000,100330,100350,100300,100350,61,194498,194477
2026-01-09 00:29:00.000000000,1767889740000000000,100350,100350,100270,100290,125,194477,194483
2026-01-09 00:30:00.000000000,1767889800000000000,100290,100310,100230,100290,199,194483,194457
2026-01-09 00:31:00.000000000,1767889860000000000,100290,100320,100270,100310,174,194457,194508
2026-01-09 00:32:00.000000000,1767889920000000000,100310,100330,100270,100330,181,194508,194491
2026-01-09 00:33:00.000000000,1767889980000000000,100330,100360,100280,100300,301,194491,194452
2026-01-09 00:34:00.000000000,1767890040000000000,100300,100370,100300,100350,219,194452,194457
2026-01-09 00:35:00.000000000,1767890100000000000,100350,100390,100270,100290,179,194457,194464
2026-01-09 00:36:00.000000000,1767890160000000000,100290,100310,100240,100310,207,194464,194454
2026-01-09 00:37:00.000000000,1767890220000000000,100310,100420,100300,100420,172,194454,194420
2026-01-09 00:38:00.000000000,1767890280000000000,100420,100420,100350,100380,91,194420,194408
2026-01-09 00:39:00.000000000,1767890340000000000,100380,100380,100330,100360,89,194408,194397
2026-01-09 00:40:00.000000000,1767890400000000000,100360,100390,100290,100310,130,194397,194364
2026-01-09 00:41:00.000000000,1767890460000000000,100310,100440,100310,100420,243,194364,194291
2026-01-09 00:42:00.000000000,1767890520000000000,100420,100500,100420,100470,309,194291,194210
2026-01-09 00:43:00.000000000,1767890580000000000,100470,100500,100400,100450,200,194210,194181
2026-01-09 00:44:00.000000000,1767890640000000000,100450,100500,100420,100460,97,194181,194158
2026-01-09 00:45:00.000000000,1767890700000000000,100460,100490,100420,100430,113,194158,194175
2026-01-09 00:46:00.000000000,1767890760000000000,100430,100430,100340,100390,150,194175,194149
2026-01-09 00:47:00.000000000,1767890820000000000,100390,100400,100360,100400,74,194149,194166
2026-01-09 00:48:00.000000000,1767890880000000000,100400,100400,100330,100340,95,194166,194168
2026-01-09 00:49:00.000000000,1767890940000000000,100340,100360,100320,100350,144,194168,194101
2026-01-09 00:50:00.000000000,1767891000000000000,100350,100380,100340,100360,93,194101,194080
2026-01-09 00:51:00.000000000,1767891060000000000,100360,100380,100340,100350,63,194080,194091
2026-01-09 00:52:00.000000000,1767891120000000000,100350,100370,100320,100340,99,194091,194074
2026-01-09 00:53:00.000000000,1767891180000000000,100340,100340,100300,100300,111,194074,194056
2026-01-09 00:54:00.000000000,1767891240000000000,100300,100340,100250,100300,262,194056,193986
2026-01-09 00:55:00.000000000,1767891300000000000,100300,100320,100250,100300,154,193986,193979
2026-01-09 00:56:00.000000000,1767891360000000000,100300,100310,100260,100270,124,193979,193956
2026-01-09 00:57:00.000000000,1767891420000000000,100270,100290,100240,100290,140,193956,193898
2026-01-09 00:58:00.000000000,1767891480000000000,100290,100330,100280,100300,244,193898,193765
2026-01-09 00:59:00.000000000,1767891540000000000,100300,100310,100210,100230,307,193765,193674
2026-01-09 09:00:00.000000000,1767920400000000000,100110,100230,99920,100110,2994,193674,193019
2026-01-09 09:01:00.000000000,1767920460000000000,100110,100390,100110,100290,1349,193019,192966
2026-01-09 09:02:00.000000000,1767920520000000000,100290,100320,100070,100100,948,192966,192868
2026-01-09 09:03:00.000000000,1767920580000000000,100100,100300,100040,100230,1069,192868,192796
2026-01-09 09:04:00.000000000,1767920640000000000,100230,100310,100110,100130,502,192796,192793
2026-01-09 09:05:00.000000000,1767920700000000000,100130,100130,99840,99840,1295,192793,192741
2026-01-09 09:06:00.000000000,1767920760000000000,99840,99980,99820,99870,1016,192741,192733
2026-01-09 09:07:00.000000000,1767920820000000000,99870,99870,99570,99600,1727,192733,192750
2026-01-09 09:08:00.000000000,1767920880000000000,99600,99680,99460,99550,1337,192750,192737
2026-01-09 09:09:00.000000000,1767920940000000000,99550,99690,99510,99520,863,192737,192827
2026-01-09 09:10:00.000000000,1767921000000000000,99520,99550,99430,99480,1197,192827,193066
2026-01-09 09:11:00.000000000,1767921060000000000,99480,99610,99480,99530,835,193066,192908
2026-01-09 09:12:00.000000000,1767921120000000000,99530,99660,99480,99650,678,192908,192902
2026-01-09 09:13:00.000000000,1767921180000000000,99650,99650,99490,99520,631,192902,192913
2026-01-09 09:14:00.000000000,1767921240000000000,99520,99690,99510,99650,873,192913,192773
2026-01-09 09:15:00.000000000,1767921300000000000,99650,99900,99640,99840,969,192773,192743
2026-01-09 09:16:00.000000000,1767921360000000000,99840,99850,99650,99680,555,192743,192757
2026-01-09 09:17:00.000000000,1767921420000000000,99680,99700,99460,99490,909,192757,192682
2026-01-09 09:18:00.000000000,1767921480000000000,99490,99610,99480,99550,575,192682,192634
2026-01-09 09:19:00.000000000,1767921540000000000,99550,99590,99370,99380,890,192634,192616
2026-01-09 09:20:00.000000000,1767921600000000000,99380,99420,99310,99350,782,192616,192729
2026-01-09 09:21:00.000000000,1767921660000000000,99350,99540,99350,99450,941,192729,192660
2026-01-09 09:22:00.000000000,1767921720000000000,99450,99520,99360,99410,720,192660,192465
2026-01-09 09:23:00.000000000,1767921780000000000,99410,99430,99130,99130,1833,192465,192493
2026-01-09 09:24:00.000000000,1767921840000000000,99130,99340,99130,99270,1302,192493,192102
2026-01-09 09:25:00.000000000,1767921900000000000,99270,99320,99210,99290,483,192102,192115
2026-01-09 09:26:00.000000000,1767921960000000000,99290,99420,99280,99330,832,192115,192160
2026-01-09 09:27:00.000000000,1767922020000000000,99330,99400,99250,99390,441,192160,192248
2026-01-09 09:28:00.000000000,1767922080000000000,99390,99420,99320,99400,297,192248,192251
2026-01-09 09:29:00.000000000,1767922140000000000,99400,99510,99350,99500,544,192251,192159
2026-01-09 09:30:00.000000000,1767922200000000000,99500,99540,99400,99410,372,192159,192152
2026-01-09 09:31:00.000000000,1767922260000000000,99410,99480,99360,99460,279,192152,192100
2026-01-09 09:32:00.000000000,1767922320000000000,99460,99520,99430,99510,307,192100,192122
2026-01-09 09:33:00.000000000,1767922380000000000,99510,99550,99450,99550,296,192122,192088
2026-01-09 09:34:00.000000000,1767922440000000000,99550,99580,99500,99580,425,192088,192067
2026-01-09 09:35:00.000000000,1767922500000000000,99580,99610,99450,99450,608,192067,191989
2026-01-09 09:36:00.000000000,1767922560000000000,99450,99450,99250,99300,736,191989,191918
2026-01-09 09:37:00.000000000,1767922620000000000,99300,99330,99240,99290,692,191918,191945
2026-01-09 09:38:00.000000000,1767922680000000000,99290,99290,99120,99190,897,191945,191957
2026-01-09 09:39:00.000000000,1767922740000000000,99190,99290,99140,99180,764,191957,192049
2026-01-09 09:40:00.000000000,1767922800000000000,99180,99270,99090,99240,1415,192049,192154
2026-01-09 09:41:00.000000000,1767922860000000000,99240,99330,99160,99300,647,192154,192191
2026-01-09 09:42:00.000000000,1767922920000000000,99300,99390,99250,99280,419,192191,192179
2026-01-09 09:43:00.000000000,1767922980000000000,99280,99400,99280,99370,306,192179,192183
2026-01-09 09:44:00.000000000,1767923040000000000,99370,99520,99370,99500,817,192183,192048
2026-01-09 09:45:00.000000000,1767923100000000000,99500,99620,99490,99620,791,192048,192019
2026-01-09 09:46:00.000000000,1767923160000000000,99620,99650,99540,99650,589,192019,192000
2026-01-09 09:47:00.000000000,1767923220000000000,99650,99690,99580,99580,596,192000,192087
2026-01-09 09:48:00.000000000,1767923280000000000,99580,99770,99550,99730,740,192087,192121
2026-01-09 09:49:00.000000000,1767923340000000000,99730,99740,99660,99700,544,192121,192102
2026-01-09 09:50:00.000000000,1767923400000000000,99700,99810,99630,99810,558,192102,192189
2026-01-09 09:51:00.000000000,1767923460000000000,99810,99810,99740,99790,489,192189,192197
2026-01-09 09:52:00.000000000,1767923520000000000,99790,99860,99750,99850,557,192197,192172
2026-01-09 09:53:00.000000000,1767923580000000000,99850,100080,99830,100080,1098,192172,192044
2026-01-09 09:54:00.000000000,1767923640000000000,100080,100120,99970,100000,916,192044,191931
2026-01-09 09:55:00.000000000,1767923700000000000,100000,100050,99910,100050,519,191931,191955
2026-01-09 09:56:00.000000000,1767923760000000000,100050,100080,99980,100060,361,191955,192028
2026-01-09 09:57:00.000000000,1767923820000000000,100060,100140,100020,100090,576,192028,191940
2026-01-09 09:58:00.000000000,1767923880000000000,100090,100110,100020,100100,448,191940,191926
2026-01-09 09:59:00.000000000,1767923940000000000,100100,100220,100100,100220,706,191926,191917
2026-01-09 10:00:00.000000000,1767924000000000000,100220,100370,100160,100350,1095,191917,191911
2026-01-09 10:01:00.000000000,1767924060000000000,100350,100440,100300,100350,1073,191911,192044
2026-01-09 10:02:00.000000000,1767924120000000000,100350,100350,100210,100210,595,192044,192015
2026-01-09 10:03:00.000000000,1767924180000000000,100210,100420,100210,100330,702,192015,191969
2026-01-09 10:04:00.000000000,1767924240000000000,100330,100600,100330,100580,936,191969,192057
2026-01-09 10:05:00.000000000,1767924300000000000,100580,100700,100540,100590,1423,192057,192271
2026-01-09 10:06:00.000000000,1767924360000000000,100590,100700,100540,100620,858,192271,192380
2026-01-09 10:07:00.000000000,1767924420000000000,100620,100720,100530,100690,781,192380,192387
2026-01-09 10:08:00.000000000,1767924480000000000,100690,100690,100510,100550,589,192387,192377
2026-01-09 10:09:00.000000000,1767924540000000000,100550,100720,100540,100660,855,192377,192249
2026-01-09 10:10:00.000000000,1767924600000000000,100660,100700,100610,100650,585,192249,192279
2026-01-09 10:11:00.000000000,1767924660000000000,100650,100650,100550,100570,513,192279,192258
2026-01-09 10:12:00.000000000,1767924720000000000,100570,100650,100560,100610,579,192258,192230
